ol_author_key,viaf_id
OL1386286A,56117360
OL1386288A,46895242
OL1386289A,19916722
OL1386323A,24206485
OL1386419A,79214683
OL1386449A,85393912
OL1386467A,19332956
OL1386468A,44416947
OL1386474A,164422309
OL1386849A,86463953
OL1387205A,19997053
OL1387379A,5048717
OL1387632A,136146462783227772687
OL1387821A,81699922
OL1387961A,19931023
OL1388005A,17470071
OL1388021A,61794579
OL1388077A,118029582
OL1388128A,93888958
OL138812A,76315386
OL1388239A,56118975
OL1388250A,102152576
OL1388270A,69985123
OL1388325A,6010727
OL1388326A,17441701
OL1388341A,77404871
OL1388376A,232741339
OL1388467A,315533739
OL1388531A,79549905
OL1388765A,48567634
OL1388808A,44579470
OL1388816A,50111748
OL1388838A,50143795
OL1388945A,76615898
OL1388962A,97299224
OL1389049A,44626085
OL1389112A,79491249
OL1389154A,268665016
OL1389462A,90679001
OL1389475A,58443740
OL1389602A,33061806
OL1389653A,65814928
OL1389746A,233445049
OL1389754A,19718757
OL1389760A,51929976
OL138985A,109649570
OL138987A,67706132
OL1389893A,72568906
OL1389915A,59403479
OL138994A,14783546
OL1389983A,81553200
OL1390066A,79182818
OL1390111A,26404269
OL1390142A,79482248
OL1390218A,79568331
OL1390464A,51906816
OL1390519A,34671257
OL139074A,73860698
OL1390790A,99229981
OL1390831A,27287382
OL1390877A,59311376
OL139087A,80760432
OL1391034A,118753596
OL1391040A,102177241
OL1391203A,79191180
OL1391244A,40546719
OL1391302A,55259744
OL1391305A,80628888
OL1391432A,68937142
OL1391452A,90623924
OL1391454A,69456181
OL1391499A,55277878
OL1391532A,79188292
OL1391549A,84690525
OL139158A,56931505
OL1391602A,85826632
OL1391700A,118097205
OL139177A,108211349
OL1391792A,88081946
OL1391922A,36581267
OL1391983A,51943759
OL1391991A,54383511
OL1392045A,85620945
OL1392067A,164873951
OL1392098A,34591893
OL1392134A,11694418
OL1392147A,23382575
OL1392192A,42057298
OL1392217A,79190272
OL1392226A,73199528
OL1392284A,19845402
OL1392348A,44478919
OL1392375A,56832090
OL1392395A,69145969
OL1392423A,75087649
OL1392477A,65619064
OL1392479A,38764930
OL1392564A,71531775
OL1392576A,5170327
OL1392583A,79514873
OL1392611A,102403163
OL1392612A,64213799
OL1392655A,2745081
OL1392656A,79506820
OL1392680A,99034801
OL1392686A,87035036
OL1392732A,102136079
OL1392743A,57672689
OL1392761A,85372369
OL1392769A,76450949
OL1392804A,11696535
OL1392859A,12625717
OL1392865A,61107750
OL1392872A,35588705
OL1392874A,27355486
OL1392877A,120663788
OL1392913A,36305520
OL1392958A,65058739
OL1392994A,49300214
OL1393006A,22381293
OL1393025A,79028837
OL1393069A,46135862
OL1393152A,161143973
OL1393212A,74088394
OL1393226A,79180016
OL1393229A,79553366
OL1393239A,73973445
OL1393242A,119331515
OL1393281A,66682410
OL1393290A,87254550
OL1393379A,202838864
OL13934426A,48135504
OL1393476A,310673568
OL1393502A,87194517
OL1393510A,17532811
OL1393511A,263520830
OL1393533A,91211972
OL1393624A,37228976
OL1393725A,14309392
OL1393795A,100275399
OL1393797A,262615730
OL1393815A,75087552
OL1393825A,30427124
OL139383A,109033487
OL1393936A,15831586
OL1393998A,31362861
OL1394069A,3406522
OL1394138A,38748761
OL139413A,24700612
OL1394217A,62698662
OL1394231A,87579835
OL1394235A,52781020
OL1394244A,12632978
OL1394247A,56200327
OL1394250A,85327681
OL1394264A,67346664
OL1394266A,102311577
OL1394277A,85741061
OL1394309A,35520237
OL1394320A,14941302
OL139432A,98038975
OL1394336A,85524209
OL1394340A,85545256
OL1394359A,150638554
OL1394441A,24815905
OL1394475A,95036002
OL1394506A,30598183
OL1394623A,9540252
OL1394624A,84508078
OL1394715A,79471553
OL1394716A,15717729
OL1394774A,85466377
OL1394781A,74030047
OL1394879A,72496149
OL1394893A,71602452
OL1394901A,85500702
OL1394969A,79527007
OL1394972A,75920288
OL139497A,24638086
OL1394986A,51904447
OL1394989A,79204003
OL1395001A,233068583
OL1395379A,65718399
OL1395449A,79493464
OL139548A,100180950
OL1395611A,45354151
OL1395612A,27364759
OL139565A,14923366
OL139584A,22182760
OL1396246A,102152293
OL1396496A,24133406
OL1397054A,19365233
OL1397529A,85083574
OL1397586A,24196558
OL139769A,95204781
OL1397758A,53514368
OL1397827A,20927701
OL139788A,32908784
OL1398013A,3418025
OL139807A,108701084
OL1398111A,7625190
OL1398299A,54394200
OL1398308A,85380888
OL1398318A,93296109
OL139838A,24616924
OL1398501A,61760667
OL1398752A,84629123
OL1398754A,25481798
OL13987740A,29158778
OL1398785A,55067133
OL139881A,100213876
OL1398994A,127722623
OL1399035A,17353032
OL1399087A,28919525
OL1399093A,66179656
OL1399097A,47854186
OL1399440A,56315228
OL1399622A,90675394
OL1399629A,114308174
OL139981A,24814
OL1399847A,98939743
OL1399936A,250970
OL1399939A,12520411
OL1399992A,79567390
OL1400173A,54339977
OL1400266A,61761374
OL1400434A,42995454
OL1400816A,71091215
OL1401159A,74987101
OL1401206A,43135921
OL140127A,165439621
OL1401285A,51074319
OL1401605A,92662459
OL1401607A,29746857
OL1401698A,94951102
OL1401732A,37113465
OL1401785A,19082534
OL14028A,91892412
OL140598A,22143012
OL1406099A,235102179
OL14061596A,11469654
OL1406923A,267713273
OL140741A,108666789
OL1407610A,40771534
OL1407892A,74094805
OL1408030A,90746576
OL140896A,261907911
OL140903A,71404832
OL140944A,52485878
OL140951A,39504521
OL140993A,100954367
OL141019A,107533461
OL1410279A,33846307
OL1411361A,79190650
OL14114A,34458659
OL141176A,104215813
OL14119A,116930122
OL1412133A,37816306
OL1412233A,9880305
OL1412763A,85329632
OL1412764A,98912036
OL141370A,64053006
OL141473A,27079495
OL141475A,34597465
OL1414936A,28875277
OL1414983A,17205801
OL1415014A,78779321
OL1415022A,5154095
OL1415354A,15704676
OL1415968A,7562683
OL1416535A,95208322
OL141657A,100261678
OL1416646A,54459458
OL141668A,59099547
OL141681A,110346766
OL141792A,32122783
OL1418845A,8525553
OL141895A,120700932
OL141901A,115951635
OL141917A,45095249
OL1420266A,43850926
OL1420876A,30056323
OL1420966A,41196860
OL1420982A,188101103
OL1421000A,22325638
OL1422119A,56834947
OL1422297A,64435423
OL142235A,105151053
OL142238A,71388189
OL1422408A,16843011
OL1422416A,44595323
OL1422417A,21749563
OL1422534A,87462379
OL1422580A,63586341
OL1422766A,100253100
OL1422767A,166234466
OL1422769A,79569047
OL1422811A,79549231
OL1422827A,79558728
OL142288A,29529096
OL1422890A,272775664
OL1422920A,56221740
OL1422927A,7118888
OL1422972A,37098658
OL1423025A,20872906
OL1423082A,164149294075380520218
OL1423191A,49387812
OL1423320A,307439230
OL1423323A,32896022
OL1423324A,49455172
OL1423338A,101748071
OL1423420A,53571602
OL1423473A,7644609
OL1423496A,25490963
OL1423519A,89861894
OL142397A,88954280
OL142404A,19685792
OL1424228A,44582081
OL142425A,29770238
OL1424267A,13443582
OL1424303A,43039728
OL1424304A,56867365
OL1424305A,36580746
OL1424335A,5213789
OL1424341A,250477277
OL1424447A,36259793
OL1424491A,99094300
OL1424503A,70763635
OL1424598A,43672095
OL1424702A,53507144
OL1424972A,71633166
OL1425047A,31542910
OL1425110A,33171745
OL1425186A,21514199
OL1425187A,46165403
OL1425632A,79500433
OL1425768A,87568252
OL1425790A,4522212
OL1425869A,238968
OL1425941A,15982208
OL1425963A,49468743
OL1426008A,107903444
OL1426342A,1104567
OL1426526A,32134240
OL1426554A,16803820
OL1426696A,18210819
OL1426747A,20568554
OL1426790A,69226750
OL142712A,66468194
OL1427151A,27293274
OL1427158A,79211281
OL1427200A,66682937
OL1427597A,64246512
OL1427775A,71528027
OL1427925A,273308013
OL1428037A,69155234
OL1428059A,267834944
OL142810A,29651240
OL1428131A,23059591
OL1428310A,2092455
OL1428455A,37064717
OL1428539A,166463632
OL1429561A,31408273
OL1429622A,19864566
OL1429744A,233162152
OL1429764A,107635920
OL1429940A,117098337
OL1430284A,47924196
OL1430285A,49459154
OL1430552A,56697701
OL1430995A,34518419
OL143103A,100218964
OL1431237A,79123102
OL1431333A,22604108
OL1431347A,84601597
OL1431433A,77623682
OL1431658A,30773409
OL143168A,29537488
OL1431710A,74939963
OL143213A,109405045
OL1432329A,16712943
OL1432532A,85708038
OL1432654A,58812050
OL143274A,67745296
OL1432837A,65114654
OL1433136A,3705148
OL143316A,12492826
OL1433204A,50356947
OL1433489A,74111260
OL1433493A,5100940
OL1433548A,79153789
OL1433591A,113742283
OL1433629A,51056129
OL1433728A,85737191
OL1433756A,68257575
OL143377A,73869328
OL1433786A,28921364
OL1433788A,108917678
OL1433887A,287806
OL1433905A,32116327
OL1433920A,79537672
OL143397A,79042440
OL1434116A,41574534
OL1434277A,120157100
OL1434301A,294081414
OL1434353A,65197822
OL1434410A,51889044
OL143442A,12321300
OL1434486A,54166682
OL1434492A,18299598
OL143450A,59123745
OL1434559A,23062426
OL1434857A,69253601
OL1434926A,161688927
OL1435150A,56758199
OL1435215A,111486978
OL1435314A,79211193
OL1435450A,98877457
OL1435480A,7434019
OL1435580A,17455038
OL1435766A,77545248
OL1435776A,84697472
OL1435778A,79558451
OL1435799A,85219688
OL1435830A,29839507
OL1435936A,61728399
OL1436075A,120654826
OL1436081A,42732209
OL1436130A,119583066
OL143615A,19979206
OL1436339A,90781430
OL1436417A,202400516
OL1436430A,55340738
OL1436731A,109721377
OL1436735A,69045016
OL1437068A,68563664
OL14370A,31991306
OL1437137A,32225957
OL1437163A,79157991
OL143719A,79043065
OL1437440A,56828971
OL1437462A,45162584
OL1437463A,3476228
OL1437759A,69239485
OL1438069A,58803864
OL1438225A,24210313
OL1438301A,14457834
OL1438396A,85723317
OL1438611A,26558318
OL1438691A,85857737
OL1438950A,84696302
OL1439214A,74098174
OL1439267A,98140938
OL1439324A,107579098
OL144104A,98103278
OL144148A,142935
OL144202A,108305747
OL144225A,264683635
OL144276A,109988308
OL144345A,19675893
OL144371A,46770462
OL144403A,108761408
OL1444190A,27281914
OL1444379A,84193881
OL1444380A,49405743
OL1444859A,39661227
OL144530A,19775865
OL144590A,17335354
OL144600A,8274033
OL144644A,110340024
OL1446557A,95337137
OL1446625A,92497046
OL1446682A,12293489
OL1447645A,12518497
OL1447711A,22277197
OL1448154A,107480226
OL144834A,100225455
OL144844A,5724870
OL144877A,110233031
OL144915A,44315657
OL1450786A,34684306
OL1450795A,33834254
OL145135A,108410118
OL145170A,56607493
OL1451761A,101238525
OL1451774A,79567548
OL1452089A,54311538
OL1452096A,39384215
OL1452175A,21564491
OL145217A,7397012
OL1452221A,165316591
OL1452311A,48413265
OL1452315A,224149196517874792112
OL1452347A,1884505
OL1452368A,61565188
OL1452408A,85453948
OL1452425A,43056777
OL1452480A,29151302954448662415
OL145259A,89808000
OL1452920A,100988624
OL145313A,9859892
OL145392A,97864942
OL1454319A,79481736
OL145462A,54274404
OL1454821A,109503268
OL1455208A,59189997
OL1455221A,50567923
OL1455456A,108190727
OL1455558A,47254434
OL145574A,24609378
OL145584A,108901189
OL1455867A,112378001
OL1455876A,87777698
OL1456003A,87866726
OL1456177A,98293470
OL1456293A,92043193
OL145647A,34485771
OL1456574A,47136823
OL1456764A,66477478
OL145748A,108232742
OL1458189A,33307479
OL145824A,109020300
OL145842A,34458040
OL145874A,102391827
OL145887A,88804613
OL145891A,34521128
OL145950A,98036383
OL1459799A,44310111
OL145988A,98060252
OL1460282A,113386451
OL1460374A,20238663
OL1460559A,17235102
OL1460625A,79275732
OL1460747A,79278439
OL1461171A,196611686
OL1461351A,12300929
OL1461686A,269936502
OL146171A,108179854
OL146178A,46774699
OL146198A,17300593
OL1462324A,72756124
OL1462545A,109096993
OL1462546A,11212242
OL1462830A,112085696
OL146297A,50513894
OL1463628A,70171916
OL146459A,41853351
OL1464890A,49496594
OL146504A,56927658
OL1465900A,85337125
OL146592A,98153286
OL146605A,17220001
OL146607A,49274843
OL146610A,25401978
OL1469137A,75817591
OL1469323A,145337417
OL1470756A,8571853
OL147082A,79132850
OL1471661A,44460209
OL1471883A,56774042
OL1472780A,45103459
OL1474274A,79253486
OL1474538A,48058733
OL14748167A,95342790
OL1475006A,24169404
OL1475013A,64140790
OL1475075A,231832130
OL1475077A,52269363
OL1475107A,304991740
OL1475622A,233263219
OL1475629A,73882463
OL1475644A,276311997
OL1475646A,16792855
OL1475655A,116760521
OL1475682A,93183310
OL1475701A,68080791
OL1475787A,19172819
OL147594A,41879239
OL1476069A,69168704
OL1476235A,118448194
OL1476261A,24791057
OL1476303A,38007093
OL1476359A,44538574
OL1476792A,32342776
OL1477330A,64686370
OL1477410A,14971996
OL1477515A,13540480
OL1477521A,79214421
OL1477530A,73896286
OL1477572A,52579621
OL1477616A,79186598
OL1477645A,52591635
OL1477651A,7623744
OL1477673A,79507150
OL1477723A,85321496
OL1477742A,27290498
OL1477918A,76539658
OL1477970A,79452885
OL1478177A,230968647
OL1478217A,95373566
OL1478263A,249659417
OL147827A,101364972
OL1478302A,35535414
OL1478419A,40436215
OL1478737A,37122325
OL1478799A,90779697
OL1478817A,52741628
OL1478844A,305136376
OL1478845A,118412094
OL1479024A,119126256
OL1479185A,57134258
OL1479386A,9841576
OL1479461A,98516289
OL1479500A,70814716
OL1479546A,28227395
OL1479770A,47005623
OL1479823A,100246649
OL1480011A,56742955
OL1480058A,79558217
OL1480103A,56822917
OL1480145A,73254898
OL1480375A,4509124
OL1480807A,9218575
OL1482224A,49484229
OL1482402A,40456445
OL1482571A,71000854
OL1482581A,12542859
OL1482591A,61428016
OL148303A,32038032
OL1483240A,15047036
OL148330A,4929529
OL1483442A,85557457
OL1483469A,99150040
OL148354A,120696927
OL1483759A,76495483
OL1485501A,121901025
OL148579A,12350504
OL148769A,95153180
OL148811A,27098817
OL1488269A,54166567
OL149031A,22156967
OL149059A,29536937
OL149128A,116384899
OL149218A,4931176
OL14945846A,166083129
OL14948799A,53480502
OL149533A,70082193
OL1495624A,239049978
OL1495798A,19168870
OL1495863A,81079630
OL14961824A,18946993
OL1496427A,85380078
OL1496838A,42074710
OL1496887A,85874054
OL1497527A,12674120
OL1497568A,34115009
OL149830A,51688166
OL1499570A,110620271
OL1502069A,77376242
OL150257A,27061960
OL150264A,100192118
OL150268A,12305899
OL150312A,34455396
OL1503705A,84270500
OL1504780A,65116992
OL15047884A,208320388
OL150551A,109378405
OL1505668A,20482356
OL1505781A,84583056
OL1506923A,48519501
OL1506997A,52915721
OL1507675A,42086071
OL1508109A,61711879
OL150816A,37068696
OL1508243A,266950743
OL1508496A,60918389
OL1509225A,49357272
OL1509227A,85850448
OL1509229A,79154784
OL150942A,61788205
OL1509544A,71721414
OL150963A,22180115
OL1509702A,85492177
OL1509731A,74376269
OL1509740A,50385595
OL1510013A,98653009
OL151016A,27071357
OL1510541A,67398978
OL1511223A,344086
OL151138A,41834843
OL1512062A,173963793
OL1512173A,62329475
OL1512219A,309827274
OL1512220A,58707416
OL1512280A,39513339
OL1512407A,38947545
OL1512488A,157859948
OL1512548A,71394843
OL1512570A,13810881
OL1512624A,57843366
OL1512668A,29415434
OL1512670A,46864602
OL1512789A,161664939
OL1512793A,73019995
OL1512941A,61602152
OL151301A,68923843
OL151323A,14905387
OL1513462A,2408795
OL1513584A,66561651
OL1513599A,102167024
OL1514229A,77544882
OL1514293A,51949409
OL1514423A,4937548
OL1514518A,85363177
OL1514819A,95076356
OL1515254A,59963920
OL151528A,99953932
OL1515521A,27273348
OL1516108A,262511766
OL1516188A,216288657
OL1516279A,42888752
OL1516311A,5862443
OL1516333A,117329574
OL1516391A,166506824
OL1516417A,98320567
OL1516426A,67563730
OL1516473A,8335188
OL1516553A,10070079
OL1516598A,85543060
OL1516647A,30407569
OL1516988A,32271834
OL1517135A,24850596
OL1517265A,256001685
OL1517342A,339728
OL1517357A,52976900
OL151735A,102319551
OL1517439A,176104409
OL151749A,27068921
OL1517588A,9527160667557503560003
OL1517618A,6768769
OL1517703A,56710384
OL1517716A,122738483
OL151775A,56620604
OL1517819A,30062941
OL1517883A,47047202
OL1517974A,37131762
OL1518047A,12581412
OL1518079A,29790603
OL1518080A,40280446
OL1518406A,188570959
OL1518453A,75658510
OL1518511A,13384432
OL1518558A,120612918
OL1518930A,108717440
OL1519152A,79545011
OL1519154A,43931915
OL1519241A,56024739
OL1519583A,39530512
OL1520613A,27104042
OL1520687A,12488542
OL1520963A,5160122
OL1521222A,6723048
OL1521539A,59372190
OL1521743A,12858060
OL1521819A,62775163
OL1521847A,9222459
OL152194A,29614324
OL1522097A,29698118
OL1522417A,265768838
OL1522452A,113891898
OL152257A,109132788
OL1522843A,85496936
OL1522877A,116548338
OL1522923A,66668107
OL1522928A,100327374
OL152307A,14980332
OL152394A,51810293
OL152413A,95155102
OL152441A,76316259
OL1524590A,18851636
OL152472A,99967531
OL152593A,22183085
OL152680A,73901584
OL152794A,7392307
OL152885A,12345937
OL152887A,17265316
OL152949A,6219636
OL1529879A,122438993
OL1530916A,24822842
OL153142A,108790044
OL153165A,20471707
OL153219A,61572754
OL153336A,14774541
OL153488A,66508882
OL1535413A,79150385
OL1536642A,14797781
OL1537898A,5825214
OL1538213A,57416946
OL153868A,56650240
OL153890A,34491108
OL1539066A,30770424
OL1539232A,19553573
OL1539270A,106963836
OL1539272A,66629400
OL1539354A,61778247
OL1540719A,269074620
OL1542161A,34100240
OL1542927A,36511511
OL154389A,34463780
OL1543918A,118716562
OL154392A,29541998
OL154501A,19459
OL154546A,95167251
OL154589A,34584583
OL154601A,41963620
OL154683A,49240166
OL154725A,76323856
OL1548725A,62084358
OL1548774A,119420506
OL1548860A,61557129
OL1548875A,55485475
OL1549320A,79170062
OL1549360A,7863743
OL1549468A,19127
OL1549490A,21013960
OL1549542A,106956274
OL1549665A,71770510
OL154978A,19767134
OL154981A,74650577
OL1550116A,27311835
OL1550174A,70251240
OL1550283A,171240
OL1550415A,7747263
OL1550476A,35774563
OL1550696A,88041335
OL1550974A,52957581
OL1551084A,22336182
OL1551744A,27064349
OL1551867A,20931768
OL155200A,9858639
OL1552315A,18584203
OL155281A,37033048
OL1553131A,79515447
OL155336A,27869180
OL1555376A,884135
OL1555498A,27863199
OL155631A,37696881
OL1556800A,2718145857078222921455
OL1557670A,87954848
OL155811A,10074518
OL1559643A,4927799
OL1559658A,59567239
OL1560753A,16012954
OL1562329A,51708910
OL1565647A,108598549
OL156768A,15916152
OL1569103A,37121899
OL1571395A,110502290
OL157251A,79294757
OL1572677A,107536991
OL157314A,113190283
OL157323A,91717300
OL1574216A,225088570
OL157442A,74852308
OL157444A,54649634
OL1576185A,135631737
OL1576358A,74395387
OL1576915A,57366049
OL157760A,75094469
OL1578065A,51694251
OL1578400A,33383623
OL1578980A,107585035
OL157993A,29658018
OL158003A,91581494
OL1583649A,23178156
OL1584739A,7440509
OL1585177A,49808592
OL158890A,170152408
OL158901A,32830310
OL158914A,39386684
OL159045A,47150108
OL1591724A,39452440
OL159174A,42647586
OL159227A,14785544
OL1593064A,50069303
OL159353A,66473859
OL159355A,5106439
OL159397A,16409218
OL159570A,22937739
OL1596095A,38242134
OL159654A,6226187
OL159671A,36956815
OL159722A,12314235
OL159792A,27443927
OL159849A,97107753
OL160099A,49222478
OL1601536A,265475481
OL1601842A,37091338
OL1601999A,61154854
OL1602228A,39594617
OL1602246A,43642368
OL1602274A,18469603
OL1602527A,49151813
OL1602629A,85896722
OL1602752A,23941730
OL160282A,159556432
OL160283A,70169740
OL1602986A,42047309
OL1603078A,65244540
OL1603261A,66689501
OL160339A,31995647
OL1603477A,79179907
OL160356A,114674264
OL1603639A,113310336
OL1603753A,25143866
OL160376A,24967953
OL1603822A,68273174
OL1603824A,2674699
OL1603895A,40530464
OL1603923A,56734577
OL1603949A,75081414
OL1604185A,77225916
OL1604237A,824500
OL1604465A,27070389
OL160452A,116323499
OL1604691A,79499129
OL1604760A,111775128
OL1604887A,85807457
OL1605226A,48431173
OL1605300A,19898296
OL160545A,19723987
OL160568A,52065841
OL1605748A,79110829
OL160581A,48395994
OL1606330A,260568134
OL160695A,159
OL1607054A,32893779
OL1607213A,46309135
OL1607363A,310594855
OL160737A,38159359
OL1607447A,19909246
OL1607656A,50454618
OL1607696A,268199246
OL160777A,60322081
OL160786A,51910195
OL1608698A,69686505
OL160881A,34463266
OL1608982A,32919589
OL160910A,34638719
OL160918A,71425976
OL160959A,97459375
OL160985A,32468359
