user_id,favorite_subjects
2134,Feng Shui
2135,Fiction
2135,Detective And Mystery Stories
2135,England
2136,Fiction
2136,Animals
2136,Cat
2138,American Science Fiction
2138,Collectionidst
2138,Fiction
2139,Fiction
2139,Large Type Books
2139,Open Library Staff Picks
2141,[NO_SUBJECT]
2147,Brothers And Sisters
2147,Child And Youth Fiction
2147,Fairies
2148,Bildungsromans
2148,Fantasy
2148,Fiction
2152,Fiction
2152,Brother
2152,Crime Mystery
2155,[NO_SUBJECT]
2163,[NO_SUBJECT]
2169,Boys
2169,Fiction
2169,General
2170,Detective And Mystery Stories
2170,Fiction
2170,College Stories
2172,Action Adventure
2172,Adventure Stories
2172,Audiobooks
2178,1806 Anglo-American Literature
2178,Allegories
2178,Child Abuse
2179,Fiction
2179,General
2179,Reading Level-Grade 11
2181,Epic
2181,Fantasy
2181,Fantasy Fiction
2183,Fantasy
2183,Fiction
2183,General
2189,Large Type Books
2189,Detective And Mystery Stories
2189,Fiction
2190,Antiquities
2190,Archaeologist
2190,Collection And Preservation
2197,Fiction
2197,Juvenile Fiction
2197,Family
2198,Adaptations
2198,Authors And Publishers
2198,Brainwashing
2199,American Fiction
2199,Ficcin
2199,Fiction
2203,Drama
2203,English Literature -- History And Criticism
2203,Fantasy
2204,African American Girls
2204,Attorney And Client
2204,Capital Punishment
2209,[NO_SUBJECT]
2216,Abortion
2216,American Fiction Fictional Works By One Author
2216,Fiction
2218,California
2218,Fiction
2218,General
2219,Aspect Social
2219,British And Irish Fiction Fictional Works By One Author
2219,Classic Literature
2222,Fiction
2222,Christian
2222,England
2223,[NO_SUBJECT]
2224,[NO_SUBJECT]
2225,Fiction
2225,General
2225,Historical
2226,[NO_SUBJECT]
2230,Appreciation
2230,Art Appreciation
2230,Authors
2238,Fiction
2238,General
2238,Literature
2240,[NO_SUBJECT]
2250,Biography
2250,Family
2250,Frank
2253,African American Police
2253,Alex Fictitious Character
2253,Crime Mystery
2255,Fiction
2255,General
2255,Large Type Books
2270,1939-1945
2270,Atrocities
2270,Fiction
2271,Biography
2271,Family
2271,Frank
2276,Fiction
2276,General
2276,Fantasy
2281,California
2281,Fiction
2281,General
2287,Fiction
2287,General
2287,Detective And Mystery Stories
2288,Fiction
2288,General
2288,Large Type Books
2292,African American Families
2292,African Americans
2292,Chicago Ill
2295,Fiction
2295,General
2295,History
2296,Comic Books
2296,Comics Graphic Novels
2296,Etc.
2305,Detective And Mystery Stories
2305,England
2305,Fiction
2311,Arabs
2311,Biography
2311,Palestinian Arabs
2312,Adventure Stories
2312,Awardnewberyaward
2312,Etc.
2313,Fiction
2313,General
2313,Long Now Manual For Civilization
2324,Aircraft Accidents
2324,Family Relationships
2324,Fiction
2326,Fiction
2326,General
2326,Action Adventure
2329,Fiction
2329,Los Angeles Calif
2329,Police
2333,Fiction
2333,California
2333,Family
2334,Dog
2334,New York Times Book Reviews
2334,Pictorial Works
2335,[NO_SUBJECT]
2336,Fiction
2336,General
2336,New York Ny
2337,Fiction
2337,General
2337,Literature
2339,Fiction
2339,Motion Picture Industry
2340,Clubs
2340,Fiction
2340,General
2345,Fiction
2345,General
2345,Humor
2349,
2349,Anecdotes
2349,Authors
2350,Conduct Of Life
2350,Fiction
2350,General
2351,[NO_SUBJECT]
2354,Fiction
2354,Juvenile Fiction
2354,Large Type Books
2355,England
2355,Family
2355,Fiction
2357,American Authors
2357,Authors
2357,Bildungsromans
2358,Fiction
2358,General
2358,Science Fiction
2363,Fiction
2363,General
2363,Novel
2366,1939-1945
2366,Adultery
2366,American Fiction
2368,Curious George Fictitious Character
2368,Fiction
2368,Juvenile Fiction
2369,[NO_SUBJECT]
2374,1564-1616
2374,Adaptations
2374,Art
2375,Large Type Books
2375,Fiction
2375,American Fiction Fictional Works By One Author
2376,Bildungsromans
2376,Coming Of Age
2376,Domestic Fiction
2379,Contemporary
2379,Cuentos De Amor
2379,Fiction
2385,Fiction
2385,General
2385,Avarice
2388,African Americans
2388,Coming Of Age
2388,Domestic Fiction
2389,Fiction
2389,Mystery
2389,Serial Murder
2399,Fiction
2399,General
2399,American Fiction
2404,African Americans
2404,Fiction
2404,81354
2406,Action Adventure
2406,Fiction
2406,Girls
2411,Fiction
2411,Fantasy
2411,General
2414,Alchemy
2414,Body
2414,Fables
2415,American Drama
2415,American Drama Dramatic Works By One Author
2415,Arthur
2416,Chivalry
2416,Conduct Of Life
2416,Ficcin Juvenil
2417,Fiction
2417,Murder Victims Families
2417,Sisters
2421,African American Black
2421,African Americans
2421,Fiction
2425,Detective And Mystery Stories
2425,England
2425,England -- Fiction
2437,Fiction
2437,Romance
2437,Large Type Books
2439,Fiction
2439,General
2439,England
2442,Belletristische Darstellung
2442,Fiction
2442,General
2448,Crime Victims
2448,Detective And Mystery Stories
2448,Fiction
2453,Detective And Mystery Stories
2453,Fiction
2453,Government Investigators
2461,Fiction
2461,History
2461,Colorado
2462,Fiction
2462,Detective And Mystery Stories
2462,England
2466,Fiction
2466,Detective And Mystery Stories
2466,General
2470,American Fantasy Fiction
2470,Fiction
2470,Horror
2473,1861-1865
2473,Christian Life
2473,Civil Wars
2481,Astronomers
2481,Biography
2481,"Correspondence, Reminiscences, Etc."
2484,Alltag
2484,Belletristische Darstellung
2484,Cooking
2485,Action Adventure
2485,Adaptations
2485,American Fiction Fictional Works By One Author
2499,City And Town Life
2499,City And Town Life In Fiction
2499,Contemporary Romance
2501,Art
2501,Celtic
2501,Celts
2503,Detective
2503,Detective And Mystery Stories
2503,Fiction
2504,1805 English Literature
2504,British And Irish Fiction Fictional Works By One Author
2504,Classic Literature
2506,[NO_SUBJECT]
2508,Fiction
2508,Romance
2508,1939-1945
2515,Art
2515,Artist
2515,Biographical
2520,[NO_SUBJECT]
2528,American Detective And Mystery Stories
2528,Detective And Mystery Stories
2528,Fiction
2531,Comics Graphic Novels
2531,Crime Mystery
2531,Detective
2534,British And Irish Fiction Fictional Works By One Author
2534,England
2534,Fiction
2545,Adaptations
2545,Adventure Fiction
2545,Adventure Stories
2546,Adventure
2546,Detective
2546,Detective And Mystery Stories
2549,Short Stories
2549,Cousin
2549,Domestic Fiction
2550,Art
2550,Artist
2550,Biographical
2552,Contemporary
2552,Fantasy
2552,Fiction
2559,Conflict Of Generations
2559,Family
2559,Family Life
2562,Accident Victims
2562,Fiction
2562,General
2565,Abused Children
2565,Biografa
2565,Biography
2569,Audiobooks
2569,Detective And Mystery Stories
2569,Ficcin
2574,Air Travel
2576,Ficcin
2576,Fiction
2576,Spanish Language Materials
2578,Botany
2578,Collectionidgoosebumps1
2578,Experiments
2579,Fiction
2579,Juvenile Fiction
2579,Witchcraft
2580,Fiction
2580,General
2580,College Students
2582,Cosmology
2582,Mathematics
2582,Nonfiction -- Juvenile Literature
2583,Children Kindergarten
2583,Juvenile Fiction
2583,Toilet Training
2584,Adventure Stories
2584,Animals
2584,Cat
2589,Fiction
2589,General
2589,Thriller Fiction
2590,Boston Mass
2590,Child
2590,Crimes Against
2591,Adaptations
2591,Canadian Authors
2591,Canadian Fantasy Fiction
2597,Biography
2597,Great Britain
2597,Mental Health
2598,Detective And Mystery Stories
2598,Erotica
2598,Fiction
2605,Fiction
2605,Friendships
2605,General
2611,Buddhism
2611,Classic Literature
2611,Classics
2615,Action Adventure
2615,Adventure Stories
2615,Beach
2617,Authors
2617,England
2617,Fiction
2622,Biography
2622,Great Britain
2622,General
2630,History
2630,Apologetics
2630,Christian Ethics
2632,Americans
2632,Americans In Fiction
2632,Billionaires
2633,Fiction
2633,Large Type Books
2633,Romance
2634,1939-1945
2634,Army
2634,Campaigns
2638,Fiction
2638,General
2638,Capitalists And Financiers
2640,Detective And Mystery Stories
2640,Fiction
2640,Forensic Pathologists
2643,Epic
2643,Fantasy
2643,Fiction
2644,Fiction
2644,Juvenile Fiction
2644,American
2651,Fiction
2651,General
2651,Action Adventure
2653,Fiction
2653,General
2653,Girls
2655,[NO_SUBJECT]
2656,Contemporary
2656,Fiction
2656,Medical
2665,19Th Century
2665,Aging
2665,Alternative Medicine
2670,Connecticut
2670,Domestic Fiction
2670,Family Life
2678,Fiction
2678,Horror
2678,Juvenile Fiction
2679,Authors
2679,Biography
2679,Childhood And Youth
2681,Detroit Mich
2681,Fiction
2681,General
2683,American National Characteristics
2683,Biography
2683,Civilization
2685,Epic
2685,Fantasy
2685,Fiction
2687,Fiction
2687,General
2687,Juvenile Fiction
2688,1961-1975
2688,Artistic
2688,Bildungsromans
2690,Fiction
2690,Historical
2690,Large Type Books
2693,Devil
2693,Fiction
2693,History
2700,American Fiction
2700,Brothers And Sisters
2700,Crime Victims
2718,Adaptations
2718,Americans
2718,Bildungsromans
2719,Fiction
2719,Juvenile Fiction
2719,General
2723,1882-1941
2723,Alcoholism
2723,Anglais Langue
2728,1939-1945
2728,British And Irish Fiction Fictional Works By One Author
2728,Fiction
2731,Addresses
2731,Adjustment Psychology
2731,Bereavement
2738,Humor
2738,Belletristische Darstellung
2738,English Literature -- History And Criticism
2749,Adventure Stories
2749,British And Irish Fiction Fictional Works By One Author
2749,Character
2759,Biological Warfare
2759,End Of The World
2759,English Fiction
2766,Fiction
2766,Juvenile Fiction
2766,Short Stories
2769,British And Irish Fiction Fictional Works By One Author
2769,Butler
2769,Country Homes
2770,Fiction
2770,General
2770,Historical
2776,Fiction
2776,Juvenile Fiction
2776,Orphan
2782,[NO_SUBJECT]
2789,Action Adventure
2789,American Fiction
2789,Amusement Parks
2790,American Fiction
2790,American Fiction Fictional Works By One Author
2790,Fiction
2793,Fiction
2793,General
2793,Large Type Books
2799,Fiction
2799,General
2799,Science Fiction
2803,Short Stories
2807,[NO_SUBJECT]
2808,Discovery And Exploration
2808,Explorer
2808,Fiction
2837,Adultery
2837,American Fiction Fictional Works By One Author
2837,Bereavement
2844,Adventure Stories
2844,American Fantasy Fiction
2844,American Fiction
2850,Detective And Mystery Stories
2850,Fiction
2850,General
2853,Fiction
2853,General
2853,Family Life
2854,Fiction
2854,Large Type Books
2854,General
2855,Fiction
2855,General
2855,Large Type Books
2859,Abused Wives
2859,Abused Women
2859,Detective And Mystery Stories
2861,Air Pilots
2861,American Authors
2861,Biography
2863,[NO_SUBJECT]
2864,[NO_SUBJECT]
2872,Fiction
2872,General
2872,Historical
2883,Adventure Stories
2883,American Fiction Fictional Works By One Author
2883,Capitalism
2889,Description And Travel
2889,Iran
2889,Social Life And Customs
2891,Fiction
2891,General
2891,Juvenile Fiction
2892,Biography
2892,Case Studies
2892,Cases
2893,Brains
2893,Cancers
2893,Caregivers
2896,[NO_SUBJECT]
2906,1800-1815
2906,Adaptations
2906,Arthurian Romances
2907,Alpha Male
2907,American Fiction
2907,Arkansas
2914,Animals
2914,Fantasy
2914,Fiction
2932,Action Adventure
2932,Adventure
2932,Adventure Stories
2935,Affirmations
2935,Health
2935,Human Behavior
2936,Artist
2936,Canadian Fiction
2936,Canadian Fiction Fictional Works By One Author
2939,Belletristische Darstellung
2939,Detective And Mystery Stories
2939,Ficcin
2942,Crime Mystery
2942,Detective And Mystery Stories
2942,English Fiction
2945,Conduct Of Life
2945,Cousin
2945,Family
2946,1961-1975
2946,American Fiction
2946,American Fiction Fictional Works By One Author
2948,Career Changes
2948,Job Hunting
2948,Opensyllabusproject
2954,Biography
2954,1939-1945
2954,"World War, 1939-1945"
2966,Family
2966,Fiction
2966,Rural Life
2972,Biography
2972,History
2972,Indians Of North America
2973,Alex Fictitious Character
2973,Child Witnesses
2973,Delaware
2977,Fiction
2977,General
2977,Historical
2982,Fiction
2982,General
2982,Long Now Manual For Civilization
2983,Customs And Practices
2983,Fasts And Feasts
2983,Jewish Way Of Life
2985,[NO_SUBJECT]
2991,Dragon
2991,Fantasy Fiction
2991,Fiction
2992,Alltag
2992,Belletristische Darstellung
2992,Cooking
2995,Conflict Of Generations
2995,Family
2995,Family Life
2996,Fiction
2996,American Fiction Fictional Works By One Author
2996,Male Friendship
3003,[NO_SUBJECT]
3005,Americans
3005,Divorce
3005,Ficcin
3009,Alcoholism
3009,Bombing
3009,Capital Punishment
3017,Fiction
3017,General
3017,Anthropologists
3023,Christian Life
3023,Codependency
3023,Conduct Of Life
3026,Asian Americans
3026,California
3026,Chinese Americans
3030,Assassins
3030,Brains
3030,Fiction
3032,Adventure Fiction
3032,Adventure Stories
3032,Alaska
3048,Etc.
3048,History
3048,National Book Award Winner
3052,Alltag
3052,Autism
3052,Belletristische Darstellung
3053,Belletristische Darstellung
3053,Domestic Fiction
3053,Family
3054,Action Adventure
3054,Crime
3054,Detective And Mystery Stories
3060,Bed And Breakfast Accommodations
3060,Christian
3060,Christmas
3061,Fiction
3061,Juvenile Fiction
3061,Science Fiction
3062,Fiction
3062,History
3062,Horror
3063,Adventure Stories
3063,Fiction
3063,General
3071,1564-1616
3071,Alaska
3071,Buddhism
3073,American Fiction
3073,Detective And Mystery Stories
3073,Fiction
3077,American Fantasy Fiction
3077,American Short Stories
3077,Fiction
3079,Fiction
3079,Man-Woman Relationships
3079,Abandoned Children
3081,Character
3081,English
3081,English Fantasy Fiction
3087,Fantasy
3087,Fiction
3087,General
3088,Psychological Aspects
3088,Biografa
3088,Biography
3089,Fantasy
3089,Fantasy Fiction
3089,Fiction
3095,[NO_SUBJECT]
3099,Detective And Mystery Stories
3099,Fiction
3099,Thrillers
3100,Accident
3100,Adultery
3100,Aircraft Accidents
3101,Adventure Stories
3101,California
3101,Detective And Mystery Stories
3104,United States
3104,Fiction
3104,General
3106,Fantasy
3106,Fiction
3106,General
3111,1939-1945
3111,British And Irish Fiction Fictional Works By One Author
3111,Butler
3113,City And Town Life
3113,Fiction
3113,General
3114,Detective And Mystery Stories
3114,England
3114,Fiction
3133,Abandoned Children
3133,American Short Stories
3133,Automobile Travel
3142,Fiction
3142,Romance
3142,Care
3145,Fiction
3145,Large Type Books
3145,Detective And Mystery Stories
3146,Counting
3146,Fiction
3146,Monsters
3150,Blind
3150,Chicago Ill
3150,Detective And Mystery Stories
3154,Adaptations
3154,American Humorous Stories
3154,Bear
3165,Extraterrestrial Beings
3165,Fiction
3165,General
3166,1939-1945
3166,Autobiography
3166,Biography
3167,Fiction
3167,Juvenile Fiction
3167,General
3168,Fiction
3168,Autobiografie
3168,Biografa
3172,American
3172,Bilingual
3172,Brothers And Sisters
3174,English Fiction
3174,Fiction
3174,General
3175,Crime
3175,Detective And Mystery Stories
3175,Fiction
3177,Awardnationalbookawardfiction
3177,Domestic Fiction
3177,Education
3189,Adolescent
3189,Adolescentes
3189,City Life
3191,Fiction
3191,General
3191,Abduction
3192,Fiction
3192,Family
3192,Humor
3193,[NO_SUBJECT]
3194,Magic
3194,Magie
3194,Rites And Ceremonies
3197,Alex Fictitious Character
3197,California
3197,Delaware
3200,Authors
3200,Autobiographie
3200,Biografa
3202,Fiction
3202,France
3202,General
3206,American
3206,Aspect Psychologique
3206,Aspectos Psicolgicos
3209,1775-1817
3209,Adaptations
3209,Austen
3232,Adventure Stories
3232,American Fantasy Fiction
3232,American Science Fiction
3243,Action Adventure
3243,Author
3243,Autobiography
3247,[NO_SUBJECT]
3251,[NO_SUBJECT]
3260,Fiction
3260,General
3260,Marriage
3261,Adolescentes
3261,American Fiction
3261,Bereavement
3262,Biography
3262,Person And Offices
3262,Religions
3266,Fiction
3266,Women
3266,Continental European Fiction
3282,Fiction
3282,General
3282,Science Fiction
3283,[NO_SUBJECT]
3289,Angels
3289,Christianity
3289,Emotion
3293,Fiction
3293,General
3293,Continental European Fiction
3296,Brothers And Sisters
3296,English Humorous Stories
3296,Family
3300,Adventure
3300,Adventure Stories
3300,Boarding Schools
3305,Boys
3305,Fiction
3305,General
3310,Fiction
3310,Action Adventure
3310,Adventure Fiction
3315,Australia
3315,Biography
3315,Motion Picture Producers And Directors
3320,[NO_SUBJECT]
3326,Fiction
3326,General
3326,Detective And Mystery Stories
3328,1941
3328,Attack On
3328,Juvenile Fiction
3329,Fiction
3329,General
3329,Science Fiction
3331,Fiction
3331,Large Type Books
3331,Romance
3332,Fiction
3332,General
3332,Great Britain
3343,21St Century
3343,American Drama
3343,American Drama Dramatic Works By One Author
3344,Detective And Mystery Stories
3344,Fiction
3344,Large Type Books
